step,epoch,split,loss,RPA,RCA,MAE_cents,learning_rate,wall_time_sec
626100,5,train,0.013809,0.6841,0.6857,91.64,4.78e-05,34573.3
626200,5,train,0.013932,0.6788,0.6807,98.10,4.78e-05,34577.6
626300,5,train,0.013629,0.6828,0.6847,92.72,4.78e-05,34581.8
626400,5,train,0.013472,0.6761,0.6793,96.22,4.78e-05,34586.1
626500,5,train,0.013571,0.6954,0.6990,89.70,4.78e-05,34590.4
626600,5,train,0.013590,0.6885,0.6911,96.03,4.78e-05,34594.7
626700,5,train,0.013566,0.6992,0.7015,91.58,4.78e-05,34599.0
626800,5,train,0.014063,0.6775,0.6817,97.65,4.78e-05,34603.3
626900,5,train,0.013952,0.6706,0.6725,98.84,4.78e-05,34607.6
627000,5,train,0.013739,0.6780,0.6796,92.56,4.78e-05,34611.9
627100,5,train,0.013813,0.6821,0.6844,92.68,4.78e-05,34616.2
627200,5,train,0.013347,0.6915,0.6986,92.59,4.78e-05,34620.5
627300,5,train,0.013692,0.6865,0.6900,96.91,4.78e-05,34624.8
627400,5,train,0.013728,0.6816,0.6842,92.28,4.78e-05,34629.1
627500,5,train,0.014011,0.6833,0.6856,91.35,4.78e-05,34633.4
627600,5,train,0.013820,0.6813,0.6832,93.94,4.78e-05,34637.7
627700,5,train,0.013765,0.6863,0.6891,96.18,4.78e-05,34642.0
627800,5,train,0.013867,0.6796,0.6831,96.60,4.78e-05,34646.3
627900,5,train,0.013457,0.6857,0.6892,94.36,4.78e-05,34650.6
628000,5,train,0.014008,0.6818,0.6841,96.35,4.78e-05,34654.9
628100,5,train,0.013793,0.6776,0.6795,97.52,4.78e-05,34659.2
628200,5,train,0.013765,0.6878,0.6930,99.22,4.78e-05,34663.5
628300,5,train,0.013514,0.6900,0.6926,91.41,4.78e-05,34667.8
628400,5,train,0.014176,0.6900,0.6938,98.13,4.78e-05,34672.1
628500,5,train,0.013835,0.6800,0.6829,99.68,4.78e-05,34676.4
628600,5,train,0.013904,0.6763,0.6798,93.87,4.78e-05,34680.7
628700,5,train,0.013670,0.6911,0.6928,93.47,4.78e-05,34685.0
628800,5,train,0.013768,0.6866,0.6899,95.99,4.78e-05,34689.3
628900,5,train,0.013933,0.6852,0.6874,95.34,4.78e-05,34693.5
629000,5,train,0.013711,0.6797,0.6807,88.70,4.78e-05,34697.8
629100,5,train,0.013930,0.6731,0.6763,99.29,4.78e-05,34702.1
629200,5,train,0.014081,0.6706,0.6729,99.81,4.78e-05,34706.4
629300,5,train,0.013821,0.6865,0.6903,98.34,4.78e-05,34710.7
629400,5,train,0.013582,0.6880,0.6928,94.46,4.78e-05,34715.0
629500,5,train,0.013492,0.6975,0.6984,88.16,4.78e-05,34719.3
629600,5,train,0.014029,0.6794,0.6820,93.16,4.78e-05,34723.6
629700,5,train,0.013522,0.6900,0.6936,91.56,4.78e-05,34727.9
629800,5,train,0.013375,0.6975,0.6995,93.03,4.78e-05,34732.2
629900,5,train,0.013792,0.6790,0.6810,98.25,4.78e-05,34736.5
630000,5,train,0.013532,0.6824,0.6856,93.92,4.78e-05,34740.8
630000,5,val,0.018222,0.2437,0.2464,198.76,4.78e-05,34856.5
630100,5,train,0.013899,0.6748,0.6782,99.51,4.78e-05,34861.0
630200,5,train,0.013660,0.6757,0.6793,100.85,4.78e-05,34865.3
630300,5,train,0.013499,0.6985,0.7017,91.24,4.78e-05,34869.6
630400,5,train,0.014032,0.6833,0.6872,96.18,4.78e-05,34873.9
630500,5,train,0.013379,0.6968,0.6974,91.00,4.78e-05,34878.2
630600,5,train,0.013613,0.6920,0.6939,93.10,4.78e-05,34882.5
630700,5,train,0.013728,0.6998,0.7062,96.79,4.78e-05,34886.8
630800,5,train,0.013628,0.6889,0.6908,92.16,4.78e-05,34891.1
630900,5,train,0.013982,0.6817,0.6856,99.24,4.78e-05,34895.4
631000,5,train,0.013449,0.6901,0.6929,91.63,4.78e-05,34899.6
631100,5,train,0.013771,0.6816,0.6845,98.28,4.78e-05,34903.9
631200,5,train,0.013775,0.6928,0.6960,91.96,4.78e-05,34908.2
631300,5,train,0.013973,0.6786,0.6834,98.51,4.78e-05,34912.5
631400,5,train,0.013465,0.6857,0.6902,94.05,4.78e-05,34916.8
631500,5,train,0.013693,0.6796,0.6835,95.09,4.78e-05,34921.1
631600,5,train,0.013848,0.6799,0.6819,95.53,4.78e-05,34925.4
631700,5,train,0.013953,0.6796,0.6808,89.76,4.78e-05,34929.7
631800,5,train,0.013479,0.6908,0.6962,98.87,4.78e-05,34934.0
631900,5,train,0.013350,0.6850,0.6867,87.75,4.78e-05,34938.3
632000,5,train,0.013849,0.6871,0.6913,97.27,4.78e-05,34942.6
632100,5,train,0.013842,0.6919,0.6955,98.00,4.78e-05,34946.9
632200,5,train,0.013533,0.6833,0.6852,90.39,4.78e-05,34951.2
632300,5,train,0.013678,0.6911,0.6934,91.91,4.78e-05,34955.5
632400,5,train,0.013750,0.6902,0.6941,93.47,4.78e-05,34959.8
632500,5,train,0.013311,0.6885,0.6904,91.22,4.78e-05,34964.0
632600,5,train,0.013507,0.6949,0.6988,92.01,4.78e-05,34968.3
632700,5,train,0.013846,0.7013,0.7057,93.25,4.78e-05,34972.6
632800,5,train,0.013839,0.6863,0.6882,99.34,4.78e-05,34976.9
632900,5,train,0.013492,0.6888,0.6923,95.72,4.78e-05,34981.2
633000,5,train,0.013750,0.6923,0.6955,97.07,4.78e-05,34985.5
633100,5,train,0.014186,0.6682,0.6715,98.57,4.78e-05,34989.8
633200,5,train,0.013681,0.6756,0.6800,93.28,4.78e-05,34994.1
633300,5,train,0.013501,0.6919,0.6941,92.28,4.78e-05,34998.4
633400,5,train,0.013737,0.6885,0.6926,94.47,4.78e-05,35002.7
633500,5,train,0.013632,0.6942,0.6974,92.48,4.78e-05,35007.0
633600,5,train,0.013820,0.6774,0.6822,94.69,4.78e-05,35011.3
633700,5,train,0.013964,0.6762,0.6791,97.59,4.78e-05,35015.6
633800,5,train,0.013908,0.6733,0.6752,95.82,4.78e-05,35019.9
633900,5,train,0.013703,0.6873,0.6895,91.54,4.78e-05,35024.2
634000,5,train,0.013761,0.6692,0.6727,98.02,4.78e-05,35028.5
634100,5,train,0.013868,0.6848,0.6870,94.63,4.78e-05,35032.8
634200,5,train,0.013162,0.7065,0.7075,85.66,4.78e-05,35037.1
634300,5,train,0.013653,0.7049,0.7077,90.26,4.78e-05,35041.4
634400,5,train,0.013662,0.6933,0.6975,98.50,4.78e-05,35045.7
634500,5,train,0.013555,0.7008,0.7030,89.53,4.78e-05,35050.0
634600,5,train,0.013584,0.6850,0.6888,93.35,4.78e-05,35054.3
634700,5,train,0.013708,0.6917,0.6933,90.52,4.78e-05,35058.5
634800,5,train,0.014118,0.6795,0.6823,98.58,4.78e-05,35062.9
634900,5,train,0.013996,0.6816,0.6849,97.54,4.78e-05,35067.2
635000,5,train,0.013888,0.6834,0.6850,93.45,4.78e-05,35071.5
635100,5,train,0.013809,0.6819,0.6841,94.45,4.78e-05,35076.0
635200,5,train,0.013432,0.6844,0.6870,89.80,4.78e-05,35080.3
635300,5,train,0.014031,0.6891,0.6936,99.82,4.78e-05,35084.7
635400,5,train,0.013837,0.6928,0.6982,94.51,4.78e-05,35088.9
635500,5,train,0.013772,0.6835,0.6860,94.55,4.78e-05,35093.2
635600,5,train,0.013792,0.6761,0.6787,98.40,4.78e-05,35097.5
635700,5,train,0.013858,0.6818,0.6860,95.39,4.78e-05,35101.8
635800,5,train,0.013881,0.6827,0.6859,100.49,4.78e-05,35106.1
635900,5,train,0.013831,0.6949,0.6968,93.80,4.78e-05,35110.4
636000,5,train,0.013711,0.6796,0.6837,95.85,4.78e-05,35114.7
636100,5,train,0.013497,0.6890,0.6909,91.54,4.78e-05,35119.0
636200,5,train,0.013858,0.6812,0.6825,91.96,4.78e-05,35123.3
636300,5,train,0.013841,0.6804,0.6840,100.36,4.77e-05,35127.6
636400,5,train,0.014095,0.6821,0.6847,100.79,4.77e-05,35131.9
636500,5,train,0.013827,0.6669,0.6704,98.43,4.77e-05,35136.2
636600,5,train,0.013653,0.6774,0.6809,98.73,4.77e-05,35140.5
636700,5,train,0.013449,0.6894,0.6916,91.92,4.77e-05,35144.8
636800,5,train,0.013742,0.6782,0.6801,93.32,4.77e-05,35149.1
636900,5,train,0.013741,0.6848,0.6874,95.73,4.77e-05,35153.4
637000,5,train,0.013776,0.6878,0.6910,88.96,4.77e-05,35157.7
637100,5,train,0.013645,0.6770,0.6805,93.81,4.77e-05,35162.0
637200,5,train,0.014205,0.6746,0.6785,102.78,4.77e-05,35166.3
637300,5,train,0.013892,0.6713,0.6742,97.85,4.77e-05,35170.6
637400,5,train,0.013427,0.6864,0.6887,89.35,4.77e-05,35174.9
637500,5,train,0.014004,0.6762,0.6791,97.88,4.77e-05,35179.2
637600,5,train,0.013664,0.6872,0.6895,90.53,4.77e-05,35183.5
637700,5,train,0.013885,0.6784,0.6813,101.96,4.77e-05,35187.8
637800,5,train,0.013405,0.6926,0.6935,92.53,4.77e-05,35192.1
637900,5,train,0.013683,0.7021,0.7052,92.75,4.77e-05,35196.4
638000,5,train,0.013753,0.6891,0.6923,95.60,4.77e-05,35200.7
638100,5,train,0.013562,0.6940,0.6966,90.39,4.77e-05,35204.9
638200,5,train,0.013944,0.6767,0.6793,100.19,4.77e-05,35209.2
638300,5,train,0.013435,0.6849,0.6884,95.03,4.77e-05,35213.5
638400,5,train,0.013766,0.6954,0.6999,93.25,4.77e-05,35217.8
638500,5,train,0.013725,0.6796,0.6831,93.03,4.77e-05,35222.1
638600,5,train,0.013610,0.6818,0.6841,91.96,4.77e-05,35226.4
638700,5,train,0.013995,0.6846,0.6881,100.36,4.77e-05,35230.7
638800,5,train,0.013736,0.6831,0.6860,94.51,4.77e-05,35235.0
638900,5,train,0.013893,0.6767,0.6796,98.65,4.77e-05,35239.3
639000,5,train,0.013719,0.6778,0.6803,90.63,4.77e-05,35243.6
639100,5,train,0.013885,0.6755,0.6774,95.78,4.77e-05,35247.9
639200,5,train,0.013656,0.6771,0.6806,93.30,4.77e-05,35252.2
639300,5,train,0.013870,0.6862,0.6910,95.63,4.77e-05,35256.5
639400,5,train,0.013593,0.6802,0.6824,97.45,4.77e-05,35260.8
639500,5,train,0.013419,0.6892,0.6917,94.17,4.77e-05,35265.1
639600,5,train,0.013698,0.6863,0.6911,95.79,4.77e-05,35269.4
639700,5,train,0.013555,0.6933,0.6964,92.40,4.77e-05,35273.7
639800,5,train,0.013767,0.6904,0.6940,94.86,4.77e-05,35278.0
639900,5,train,0.013731,0.6954,0.6996,96.60,4.77e-05,35282.3
640000,5,train,0.013379,0.6892,0.6918,88.83,4.77e-05,35286.6
640000,5,val,0.018717,0.2071,0.2100,213.06,4.77e-05,35402.5
640100,5,train,0.013695,0.6964,0.6989,93.50,4.77e-05,35407.0
640200,5,train,0.013765,0.6766,0.6795,92.92,4.77e-05,35411.4
640300,5,train,0.013722,0.6966,0.6994,90.00,4.77e-05,35415.7
640400,5,train,0.013971,0.6811,0.6830,99.77,4.77e-05,35420.0
640500,5,train,0.013876,0.6798,0.6833,97.52,4.77e-05,35424.3
640600,5,train,0.014135,0.6736,0.6771,103.91,4.77e-05,35428.5
640700,5,train,0.014017,0.6778,0.6814,100.53,4.77e-05,35432.8
640800,5,train,0.013775,0.6842,0.6874,92.08,4.77e-05,35437.1
640900,5,train,0.013637,0.6741,0.6777,91.99,4.77e-05,35441.4
641000,5,train,0.013645,0.6817,0.6840,97.67,4.77e-05,35445.7
641100,5,train,0.013829,0.6847,0.6882,98.49,4.77e-05,35450.0
641200,5,train,0.013725,0.6813,0.6830,96.05,4.77e-05,35454.3
641300,5,train,0.013869,0.6808,0.6833,103.03,4.77e-05,35458.6
641400,5,train,0.013717,0.6780,0.6821,94.71,4.77e-05,35462.9
641500,5,train,0.013444,0.6994,0.7042,89.16,4.77e-05,35467.2
641600,5,train,0.013370,0.6881,0.6913,96.13,4.77e-05,35471.5
641700,5,train,0.013816,0.6859,0.6866,92.86,4.77e-05,35475.8
641800,5,train,0.014079,0.6811,0.6833,100.03,4.77e-05,35480.1
641900,5,train,0.014095,0.6745,0.6780,97.18,4.77e-05,35484.4
642000,5,train,0.013694,0.6942,0.6964,91.59,4.77e-05,35488.6
642100,5,train,0.013577,0.6930,0.6956,87.89,4.77e-05,35492.9
642200,5,train,0.013854,0.6815,0.6857,94.56,4.77e-05,35497.2
642300,5,train,0.013877,0.6657,0.6676,99.78,4.77e-05,35501.5
642400,5,train,0.013684,0.6851,0.6883,94.31,4.77e-05,35505.8
642500,5,train,0.014051,0.6785,0.6827,100.36,4.77e-05,35510.1
642600,5,train,0.013481,0.6814,0.6844,94.59,4.77e-05,35514.4
642700,5,train,0.013852,0.6943,0.6976,94.38,4.77e-05,35518.7
642800,5,train,0.013846,0.6769,0.6794,98.10,4.77e-05,35523.0
642900,5,train,0.013742,0.6802,0.6845,97.30,4.77e-05,35527.3
643000,5,train,0.013926,0.6785,0.6810,93.24,4.77e-05,35531.6
643100,5,train,0.013754,0.6831,0.6856,93.83,4.77e-05,35535.9
643200,5,train,0.013754,0.6828,0.6851,95.65,4.77e-05,35540.1
643300,5,train,0.013739,0.6966,0.6992,90.09,4.77e-05,35544.5
643400,5,train,0.013605,0.6835,0.6883,91.14,4.77e-05,35548.7
643500,5,train,0.013475,0.7009,0.7057,90.15,4.77e-05,35553.0
643600,5,train,0.013559,0.6938,0.6967,93.88,4.77e-05,35557.3
643700,5,train,0.013333,0.6958,0.6991,87.46,4.77e-05,35561.6
643800,5,train,0.013951,0.6794,0.6829,98.70,4.77e-05,35565.9
643900,5,train,0.013658,0.6884,0.6900,87.30,4.77e-05,35570.2
644000,5,train,0.013713,0.6849,0.6865,94.42,4.77e-05,35574.5
644100,5,train,0.013179,0.7145,0.7162,82.91,4.77e-05,35578.8
644200,5,train,0.013856,0.6974,0.7028,92.92,4.77e-05,35583.1
644300,5,train,0.013482,0.6882,0.6911,87.92,4.77e-05,35587.4
644400,5,train,0.013469,0.7082,0.7124,90.99,4.77e-05,35591.7
644500,5,train,0.013556,0.6971,0.7006,92.56,4.77e-05,35596.0
644600,5,train,0.013619,0.6850,0.6882,89.50,4.77e-05,35600.3
644700,5,train,0.013707,0.6939,0.6962,95.20,4.77e-05,35604.6
644800,5,train,0.013615,0.6986,0.7011,96.43,4.77e-05,35608.8
644900,5,train,0.013459,0.7068,0.7094,87.53,4.77e-05,35613.2
645000,5,train,0.013935,0.6812,0.6835,95.59,4.77e-05,35617.5
645100,5,train,0.013634,0.6898,0.6921,91.08,4.77e-05,35622.0
645200,5,train,0.013490,0.6964,0.7000,91.70,4.77e-05,35626.3
645300,5,train,0.013666,0.6909,0.6945,97.38,4.77e-05,35630.7
645400,5,train,0.013692,0.6889,0.6902,93.92,4.77e-05,35635.0
645500,5,train,0.013783,0.6937,0.6979,98.90,4.77e-05,35639.2
645600,5,train,0.013482,0.6987,0.7022,87.80,4.77e-05,35643.5
645700,5,train,0.013623,0.6941,0.6966,90.58,4.77e-05,35647.8
645800,5,train,0.013836,0.6900,0.6945,90.32,4.77e-05,35652.1
645900,5,train,0.013790,0.6841,0.6876,92.35,4.77e-05,35656.4
646000,5,train,0.013961,0.6821,0.6843,97.60,4.77e-05,35660.7
646100,5,train,0.013972,0.6784,0.6806,98.47,4.77e-05,35665.0
646200,5,train,0.013932,0.6833,0.6865,94.67,4.77e-05,35669.3
646300,5,train,0.014010,0.6706,0.6732,100.10,4.77e-05,35673.6
646400,5,train,0.013861,0.6790,0.6800,95.31,4.77e-05,35677.9
646500,5,train,0.013651,0.6726,0.6746,95.39,4.77e-05,35682.2
646600,5,train,0.013756,0.6890,0.6932,95.38,4.77e-05,35686.5
646700,5,train,0.013943,0.6764,0.6789,96.38,4.77e-05,35690.8
646800,5,train,0.013718,0.6854,0.6889,93.47,4.77e-05,35695.1
646900,5,train,0.013853,0.6872,0.6888,98.47,4.77e-05,35699.4
647000,5,train,0.013671,0.6956,0.6991,90.29,4.77e-05,35703.7
647100,5,train,0.013640,0.6954,0.6967,90.31,4.77e-05,35708.0
647200,5,train,0.013800,0.6815,0.6827,100.63,4.77e-05,35712.3
647300,5,train,0.014095,0.6751,0.6757,97.51,4.77e-05,35716.6
647400,5,train,0.013936,0.6869,0.6892,94.33,4.77e-05,35720.9
647500,5,train,0.013667,0.6824,0.6847,90.81,4.77e-05,35725.2
647600,5,train,0.013628,0.6924,0.6947,93.70,4.77e-05,35729.5
647700,5,train,0.013854,0.6881,0.6890,93.95,4.77e-05,35733.8
647800,5,train,0.013628,0.6905,0.6925,93.30,4.77e-05,35738.1
647900,5,train,0.013777,0.6974,0.7007,96.72,4.77e-05,35742.4
648000,5,train,0.013497,0.6943,0.6975,89.72,4.77e-05,35746.7
648100,5,train,0.013761,0.6933,0.6945,89.17,4.77e-05,35751.0
648200,5,train,0.014102,0.6729,0.6764,98.11,4.77e-05,35755.3
648300,5,train,0.013830,0.6713,0.6739,94.78,4.77e-05,35759.6
648400,5,train,0.013566,0.6825,0.6857,93.44,4.77e-05,35763.9
648500,5,train,0.013782,0.6745,0.6770,94.47,4.77e-05,35768.2
648600,5,train,0.014325,0.6780,0.6803,101.64,4.77e-05,35772.5
648700,5,train,0.014106,0.6726,0.6751,97.51,4.77e-05,35776.8
648800,5,train,0.013794,0.6792,0.6805,92.92,4.77e-05,35781.1
648900,5,train,0.013705,0.6944,0.6976,93.75,4.77e-05,35785.4
649000,5,train,0.013918,0.6736,0.6765,94.00,4.77e-05,35789.7
649100,5,train,0.013605,0.6854,0.6873,94.07,4.77e-05,35794.0
649200,5,train,0.013557,0.6891,0.6926,94.77,4.77e-05,35798.2
649300,5,train,0.013725,0.6807,0.6839,96.08,4.77e-05,35802.5
649400,5,train,0.013727,0.6752,0.6780,95.72,4.77e-05,35806.8
649500,5,train,0.013553,0.6910,0.6952,94.16,4.77e-05,35811.1
649600,5,train,0.013868,0.6819,0.6842,94.83,4.77e-05,35815.4
649700,5,train,0.014102,0.6752,0.6778,98.62,4.77e-05,35819.7
649800,5,train,0.013594,0.6883,0.6906,99.22,4.77e-05,35824.0
649900,5,train,0.013904,0.6714,0.6730,99.32,4.77e-05,35828.3
650000,5,train,0.014022,0.6742,0.6773,98.50,4.77e-05,35832.6
650000,5,val,0.018909,0.2079,0.2106,209.56,4.77e-05,35948.3
650100,5,train,0.013595,0.6791,0.6820,92.09,4.77e-05,35952.8
650200,5,train,0.013867,0.6822,0.6867,92.96,4.77e-05,35957.1
650300,5,train,0.013860,0.6873,0.6889,90.53,4.77e-05,35961.4
650400,5,train,0.013720,0.6904,0.6938,96.00,4.77e-05,35965.7
650500,5,train,0.013919,0.6893,0.6931,95.04,4.76e-05,35970.0
650600,5,train,0.013959,0.7001,0.7037,98.83,4.76e-05,35974.3
650700,5,train,0.013578,0.6862,0.6885,95.78,4.76e-05,35978.6
650800,5,train,0.013810,0.6801,0.6827,93.10,4.76e-05,35982.9
650900,5,train,0.014223,0.6708,0.6731,98.79,4.76e-05,35987.2
651000,5,train,0.013614,0.6856,0.6882,89.55,4.76e-05,35991.5
651100,5,train,0.013738,0.6785,0.6820,96.57,4.76e-05,35995.8
651200,5,train,0.013464,0.6942,0.6977,90.46,4.76e-05,36000.1
651300,5,train,0.013600,0.6820,0.6858,94.75,4.76e-05,36004.4
651400,5,train,0.014145,0.6863,0.6898,102.11,4.76e-05,36008.7
651500,5,train,0.013636,0.6820,0.6845,94.74,4.76e-05,36013.0
651600,5,train,0.013598,0.7084,0.7119,91.18,4.76e-05,36017.3
651700,5,train,0.013888,0.6907,0.6938,95.53,4.76e-05,36021.6
651800,5,train,0.013664,0.6862,0.6888,91.82,4.76e-05,36025.9
651900,5,train,0.013634,0.6948,0.6974,90.02,4.76e-05,36030.2
652000,5,train,0.013705,0.6921,0.6943,95.45,4.76e-05,36034.5
652100,5,train,0.013420,0.7122,0.7138,86.51,4.76e-05,36038.8
652200,5,train,0.013595,0.6839,0.6872,93.25,4.76e-05,36043.1
652300,5,train,0.013716,0.6779,0.6814,94.90,4.76e-05,36047.4
652400,5,train,0.013718,0.6851,0.6898,96.49,4.76e-05,36051.7
652500,5,train,0.013346,0.7051,0.7083,88.04,4.76e-05,36056.0
652600,5,train,0.013615,0.6976,0.7009,94.09,4.76e-05,36060.3
652700,5,train,0.013774,0.6836,0.6874,89.76,4.76e-05,36064.5
652800,5,train,0.013760,0.6946,0.6972,92.46,4.76e-05,36068.8
652900,5,train,0.013579,0.6879,0.6902,91.06,4.76e-05,36073.1
653000,5,train,0.014002,0.6844,0.6876,96.68,4.76e-05,36077.4
653100,5,train,0.013808,0.6780,0.6802,93.43,4.76e-05,36081.7
653200,5,train,0.013698,0.6891,0.6927,92.41,4.76e-05,36086.0
653300,5,train,0.013948,0.6775,0.6810,100.36,4.76e-05,36090.3
653400,5,train,0.013883,0.6739,0.6762,94.65,4.76e-05,36094.6
653500,5,train,0.013522,0.6772,0.6798,94.38,4.76e-05,36098.9
653600,5,train,0.013615,0.6866,0.6889,93.06,4.76e-05,36103.2
653700,5,train,0.013699,0.6999,0.7042,94.07,4.76e-05,36107.5
653800,5,train,0.013762,0.6825,0.6851,95.30,4.76e-05,36111.8
653900,5,train,0.014086,0.6839,0.6874,99.13,4.76e-05,36116.1
654000,5,train,0.013909,0.6674,0.6713,101.62,4.76e-05,36120.4
654100,5,train,0.013007,0.7020,0.7042,84.00,4.76e-05,36124.7
654200,5,train,0.013746,0.6831,0.6860,97.23,4.76e-05,36129.0
654300,5,train,0.013827,0.6787,0.6806,94.42,4.76e-05,36133.3
654400,5,train,0.013554,0.6870,0.6899,91.44,4.76e-05,36137.6
654500,5,train,0.014002,0.6786,0.6830,97.16,4.76e-05,36141.9
654600,5,train,0.013455,0.7020,0.7062,91.74,4.76e-05,36146.2
654700,5,train,0.013512,0.6951,0.6976,95.50,4.76e-05,36150.5
654800,5,train,0.013650,0.6782,0.6808,98.56,4.76e-05,36154.8
654900,5,train,0.013680,0.6864,0.6887,94.49,4.76e-05,36159.1
655000,5,train,0.013621,0.6934,0.6965,91.39,4.76e-05,36163.4
655100,5,train,0.013620,0.6743,0.6784,92.77,4.76e-05,36168.0
655200,5,train,0.013674,0.6993,0.7022,90.50,4.76e-05,36172.3
655300,5,train,0.013303,0.6978,0.7013,89.14,4.76e-05,36176.6
655400,5,train,0.013743,0.6998,0.7018,98.98,4.76e-05,36180.9
655500,5,train,0.013829,0.6819,0.6835,95.80,4.76e-05,36185.2
655600,5,train,0.013596,0.6903,0.6932,90.05,4.76e-05,36189.5
655700,5,train,0.013765,0.6931,0.6960,93.96,4.76e-05,36193.8
655800,5,train,0.013720,0.6833,0.6863,95.08,4.76e-05,36198.1
655900,5,train,0.013749,0.6812,0.6857,94.97,4.76e-05,36202.4
656000,5,train,0.013646,0.6860,0.6886,91.90,4.76e-05,36206.7
656100,5,train,0.013673,0.6830,0.6859,96.16,4.76e-05,36211.0
656200,5,train,0.013581,0.6781,0.6807,98.35,4.76e-05,36215.3
656300,5,train,0.013644,0.6903,0.6922,95.28,4.76e-05,36219.6
656400,5,train,0.014101,0.6808,0.6827,95.24,4.76e-05,36223.9
656500,5,train,0.013696,0.6846,0.6885,99.56,4.76e-05,36228.2
656600,5,train,0.013863,0.6880,0.6912,96.85,4.76e-05,36232.5
656700,5,train,0.013616,0.6863,0.6885,94.61,4.76e-05,36236.8
656800,5,train,0.013743,0.6909,0.6947,94.75,4.76e-05,36241.1
656900,5,train,0.013692,0.6789,0.6824,96.51,4.76e-05,36245.4
657000,5,train,0.014219,0.6776,0.6805,99.46,4.76e-05,36249.7
657100,5,train,0.013777,0.6742,0.6784,93.02,4.76e-05,36254.0
657200,5,train,0.013792,0.6823,0.6855,91.12,4.76e-05,36258.3
657300,5,train,0.014034,0.6831,0.6896,95.06,4.76e-05,36262.6
657400,5,train,0.013648,0.6784,0.6799,94.04,4.76e-05,36266.8
657500,5,train,0.013732,0.6903,0.6923,91.50,4.76e-05,36271.1
657600,5,train,0.013998,0.6818,0.6834,98.85,4.76e-05,36275.4
657700,5,train,0.014050,0.6677,0.6725,100.36,4.76e-05,36279.7
657800,5,train,0.013251,0.6889,0.6914,88.40,4.76e-05,36284.0
657900,5,train,0.013560,0.6907,0.6933,90.28,4.76e-05,36288.3
658000,5,train,0.013722,0.6884,0.6910,95.34,4.76e-05,36292.6
658100,5,train,0.013926,0.6911,0.6936,92.06,4.76e-05,36296.9
658200,5,train,0.013785,0.6784,0.6819,100.24,4.76e-05,36301.2
658300,5,train,0.013872,0.6812,0.6848,95.19,4.76e-05,36305.5
658400,5,train,0.013445,0.6912,0.6940,91.65,4.76e-05,36309.8
658500,5,train,0.013688,0.6842,0.6864,94.08,4.76e-05,36314.1
658600,5,train,0.013615,0.6909,0.6938,86.57,4.76e-05,36318.4
658700,5,train,0.013735,0.6860,0.6898,89.75,4.76e-05,36322.7
658800,5,train,0.013685,0.6954,0.6992,90.95,4.76e-05,36327.0
658900,5,train,0.013860,0.6814,0.6846,93.24,4.76e-05,36331.3
659000,5,train,0.013906,0.6800,0.6826,99.37,4.76e-05,36335.6
659100,5,train,0.013874,0.6685,0.6711,95.63,4.76e-05,36339.9
659200,5,train,0.013155,0.6940,0.6972,92.48,4.76e-05,36344.2
659300,5,train,0.013668,0.6861,0.6883,95.51,4.76e-05,36348.5
659400,5,train,0.013744,0.6952,0.6994,93.13,4.76e-05,36352.8
659500,5,train,0.013730,0.6845,0.6867,92.23,4.76e-05,36357.1
659600,5,train,0.013713,0.6915,0.6957,90.73,4.76e-05,36361.4
659700,5,train,0.014015,0.6684,0.6719,93.47,4.76e-05,36365.6
659800,5,train,0.013774,0.6811,0.6828,91.00,4.76e-05,36369.9
659900,5,train,0.013822,0.6831,0.6862,96.77,4.76e-05,36374.2
660000,5,train,0.014143,0.6722,0.6758,99.80,4.76e-05,36378.5
660000,5,val,0.019121,0.2001,0.2027,213.76,4.76e-05,36494.3
660100,5,train,0.014115,0.6649,0.6687,97.23,4.76e-05,36499.0
660200,5,train,0.013509,0.6896,0.6945,98.37,4.76e-05,36503.3
660300,5,train,0.013721,0.6891,0.6913,93.78,4.76e-05,36507.5
660400,5,train,0.013511,0.7007,0.7039,92.78,4.76e-05,36511.8
660500,5,train,0.014088,0.6782,0.6808,100.98,4.76e-05,36516.1
660600,5,train,0.013518,0.6876,0.6904,92.98,4.76e-05,36520.4
660700,5,train,0.013901,0.6820,0.6833,90.08,4.76e-05,36524.7
660800,5,train,0.013884,0.6887,0.6916,94.06,4.76e-05,36529.0
660900,5,train,0.014090,0.6757,0.6786,95.10,4.76e-05,36533.3
661000,5,train,0.013551,0.6850,0.6869,96.30,4.76e-05,36537.6
661100,5,train,0.013529,0.7015,0.7038,87.13,4.76e-05,36541.9
661200,5,train,0.013700,0.6915,0.6925,88.31,4.76e-05,36546.2
661300,5,train,0.013739,0.6742,0.6765,94.04,4.76e-05,36550.5
661400,5,train,0.013407,0.6967,0.6992,86.41,4.76e-05,36554.8
661500,5,train,0.013667,0.6941,0.6976,89.89,4.76e-05,36559.1
661600,5,train,0.013774,0.6902,0.6931,91.39,4.76e-05,36563.4
661700,5,train,0.013664,0.6890,0.6912,88.98,4.76e-05,36567.6
661800,5,train,0.013385,0.7011,0.7023,86.07,4.76e-05,36571.9
661900,5,train,0.013802,0.6703,0.6732,97.23,4.76e-05,36576.2
662000,5,train,0.013561,0.7030,0.7052,92.27,4.76e-05,36580.5
662100,5,train,0.013526,0.6914,0.6950,93.16,4.76e-05,36584.8
662200,5,train,0.013968,0.6845,0.6884,94.16,4.76e-05,36589.1
662300,5,train,0.013698,0.6969,0.6992,95.47,4.76e-05,36593.4
